Case,Student__c,College__c,Start_Date__c,End_Date__c,Date_Last_Verified__c,Status__c,Degree_Type__c,Data_Source__c,Degree_Text__c,Major_Text__c,Index,Student__c,College__c,Start_Date__c,End_Date__c,Date_Last_Verified__c,Status__c,Degree_Type__c,Data_Source__c,Degree_Text__c,Major_Text__c,Id,Withdrawal_reason__c,Withdrawal_code__c,Index
Perfect Match,003f400000KvxKCAAZ,001f400000LvhyZAAR,2019-01-14,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,3057,003f400000KvxKCAAZ,001f400000LvhyZAAR,2019-01-14,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000G1i6bAAB,,,2838
Perfect Match,003f400000KvxKCAAZ,001f400000LvhyZAAR,2015-06-15,2015-08-08,2016-04-13,Transferred out,Associate's or Certificate (TBD),NSC,,,3055,003f400000KvxKCAAZ,001f400000LvhyZAAR,2015-06-15,2015-08-08,2016-04-13,Transferred out,Associate's or Certificate (TBD),NSC,,,a02f4000006n70tAAA,,,877
Attending but DB had T/W,003f400000KvxKCAAZ,001f400000Lvi07AAB,2017-06-12,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,3059,003f400000KvxKCAAZ,001f400000Lvi07AAB,2017-06-12,2017-08-03,2018-11-28,Transferred out,Associate's or Certificate (TBD),Coordinator Verified,,,a02f4000006n70uAAA,,,878
Attending but DB had T/W,003f400000KvxKCAAZ,001f400000LvhyZAAR,2018-01-16,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,3056,003f400000KvxKCAAZ,001f400000LvhyZAAR,2018-01-16,2018-05-25,2018-11-28,Withdrew,Associate's or Certificate (TBD),Coordinator Verified,,,a02f400000BlhwsAAB,,,1891
Attending but DB had T/W,003f400000KvxKCAAZ,001f400000LvhPmAAJ,2013-08-24,,2016-04-13,Attending,Bachelor's,NSC,,,3054,003f400000KvxKCAAZ,001f400000LvhPmAAJ,2013-08-24,2017-12-09,2018-11-28,Transferred out,Bachelor's,Coordinator Verified,,,a02f4000006n70sAAA,,,876
Perfect Match,003f400000KvxdjAAB,001f400000LvhzcAAB,2019-05-29,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,3932,003f400000KvxdjAAB,001f400000LvhzcAAB,2019-05-29,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000KZCI0AAP,,,2969
Perfect Match,003f400000KvxdjAAB,001f400000LvhzcAAB,2018-05-29,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,3931,003f400000KvxdjAAB,001f400000LvhzcAAB,2018-05-29,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000BlhxhAAB,,,1940
Perfect Match,003f400000KvxdjAAB,001f400000Lvi06AAB,2018-06-18,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,3930,003f400000KvxdjAAB,001f400000Lvi06AAB,2018-06-18,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000BlhxiAAB,,,1941
Attending but DB had T/W,003f400000KvxdjAAB,001f400000LvhPNAAZ,2017-09-25,,2016-04-13,Attending,Bachelor's,NSC,,,3933,003f400000KvxdjAAB,001f400000LvhPNAAZ,2017-09-25,2019-10-17,2016-04-13,Transferred out,Bachelor's,NSC,,,a02f4000006n6svAAA,,,553
Perfect Match,003f400000KvxS1AAJ,001f400000LvhPGAAZ,2019-01-22,,2016-04-13,Attending,Bachelor's,NSC,,,1969,003f400000KvxS1AAJ,001f400000LvhPGAAZ,2019-01-22,,2016-04-13,Attending,Bachelor's,NSC,,,a02f400000G1i6kAAB,,,2847
Attending but DB had T/W,003f400000KvxS1AAJ,001f400000LvhPGAAZ,2018-01-02,,2016-04-13,Attending,Bachelor's,NSC,,,1968,003f400000KvxS1AAJ,001f400000LvhPGAAZ,2018-01-02,2018-03-18,2018-11-28,Withdrew,Bachelor's,Coordinator Verified,,,a02f400000BlhwtAAB,,,1892
Attending but DB had T/W,003f400000KvxS1AAJ,001f400000LvhPGAAZ,2016-09-21,,2016-04-13,Attending,Bachelor's,NSC,,,1967,003f400000KvxS1AAJ,001f400000LvhPGAAZ,2016-09-21,2017-06-11,2018-11-28,Withdrew,Bachelor's,Coordinator Verified,,,a02f4000006n76ZAAQ,,,1107
Attending but DB had T/W,003f400000KvxS1AAJ,001f400000LvhPGAAZ,2015-06-22,,2016-04-13,Attending,Bachelor's,NSC,,,1966,003f400000KvxS1AAJ,001f400000LvhPGAAZ,2015-06-22,2015-12-13,2018-11-28,Withdrew,Bachelor's,Coordinator Verified,,,a02f4000006n76YAAQ,,,1106
Perfect Match,003f40000169hxBAAQ,001f400000LvhieAAB,2019-09-03,,2016-04-13,Attending,Bachelor's,NSC,,,250,003f40000169hxBAAQ,001f400000LvhieAAB,2019-09-03,,2016-04-13,Attending,Bachelor's,NSC,,,a02f400000KbGgOAAV,,,3602
Perfect Match,003f400000KvxelAAB,001f400000Lvhz1AAB,2017-09-25,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,3830,003f400000KvxelAAB,001f400000Lvhz1AAB,2017-09-25,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000Bli5CAAR,,,2383
Perfect Match,003f400000KvxelAAB,001f400000LvhQYAAZ,2019-08-21,,2016-04-13,Attending,Bachelor's,NSC,,,3829,003f400000KvxelAAB,001f400000LvhQYAAZ,2019-08-21,,2016-04-13,Attending,Bachelor's,NSC,,,a02f400000KbGcGAAV,,,3346
Perfect Match,003f400000KvxKpAAJ,001f400000LvhM3AAJ,2018-08-27,,2016-04-13,Attending,Bachelor's,NSC,,,2969,003f400000KvxKpAAJ,001f400000LvhM3AAJ,2018-08-27,,2016-04-13,Attending,Bachelor's,NSC,,,a02f400000Bli24AAB,,,2194
Perfect Match,003f400000KvxKpAAJ,001f400000LvhOLAAZ,2014-08-25,2018-05-11,2016-04-13,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,NUTRITIONAL SCIENCES,2968,003f400000KvxKpAAJ,001f400000LvhOLAAZ,2014-08-25,2018-05-11,2016-04-13,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,NUTRITIONAL SCIENCES,a02f4000006n74aAAA,,,1039
Attending but DB had T/W,003f400000KvxKpAAJ,001f400000LvhxwAAB,2018-01-16,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,2971,003f400000KvxKpAAJ,001f400000LvhxwAAB,2018-01-16,2018-05-15,2018-11-28,Transferred out,Associate's or Certificate (TBD),Coordinator Verified,,,a02f400000Bli25AAB,,,2195
Attending but DB had T/W,003f400000KvxKpAAJ,001f400000LvhxwAAB,2017-01-17,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,2970,003f400000KvxKpAAJ,001f400000LvhxwAAB,2017-01-17,2017-05-16,2018-11-28,Transferred out,Associate's or Certificate (TBD),Coordinator Verified,,,a02f4000006n74ZAAQ,,,1038
Perfect Match,003f400000KvxZ3AAJ,001f400000LvhQ4AAJ,2017-08-30,,2016-04-13,Attending,Bachelor's,NSC,,,1177,003f400000KvxZ3AAJ,001f400000LvhQ4AAJ,2017-08-30,,2016-04-13,Attending,Bachelor's,NSC,,,a02f4000006n7MAAAY,,,1722
Perfect Match,003f400000KvxSIAAZ,001f400000LvhOWAAZ,2018-01-16,2018-02-19,2016-04-13,Withdrew,Bachelor's,NSC,,,1919,003f400000KvxSIAAZ,001f400000LvhOWAAZ,2018-01-16,2018-02-19,2016-04-13,Withdrew,Bachelor's,NSC,,,a02f400000Bli9JAAR,,,2633
Perfect Match,003f400000KvxSIAAZ,001f400000LvhOWAAZ,2017-01-17,2017-02-20,2016-04-13,Withdrew,Bachelor's,NSC,,,1918,003f400000KvxSIAAZ,001f400000LvhOWAAZ,2017-01-17,2017-02-20,2016-04-13,Withdrew,Bachelor's,NSC,,,a02f4000006n6ewAAA,,,12
Attending but DB had T/W,003f400000KvxSIAAZ,001f400000LvhQYAAZ,2015-08-20,,2016-04-13,Attending,Bachelor's,NSC,,,1917,003f400000KvxSIAAZ,001f400000LvhQYAAZ,2015-08-20,2015-12-08,2018-11-28,Withdrew,Bachelor's,Coordinator Verified,,,a02f4000006n6exAAA,,,13
Perfect Match,003f400000TlTQYAA3,001f400000LvhPPAAZ,2018-09-27,,2016-04-13,Attending,Bachelor's,NSC,,,706,003f400000TlTQYAA3,001f400000LvhPPAAZ,2018-09-27,,2016-04-13,Attending,Bachelor's,NSC,,,a02f400000BlhzPAAR,,,2041
Perfect Match,003f400000TlTPFAA3,001f400000LvhQYAAZ,2018-08-21,,2016-04-13,Attending,Bachelor's,NSC,,,827,003f400000TlTPFAA3,001f400000LvhQYAAZ,2018-08-21,,2016-04-13,Attending,Bachelor's,NSC,,,a02f400000Bli9MAAR,,,2636
(NSC only) New attending enrollment,003f400000TlTPFAA3,001f400000Lvi0MAAR,2020-01-13,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,828
Perfect Match,003f400000TlTMTAA3,001f400000LvhQBAAZ,2018-08-27,,2016-04-13,Attending,Bachelor's,NSC,,,918,003f400000TlTMTAA3,001f400000LvhQBAAZ,2018-08-27,,2016-04-13,Attending,Bachelor's,NSC,,,a02f400000Bli7UAAR,,,2523
Perfect Match,003f40000169i0IAAQ,001f400000LvhpOAAR,2019-09-23,,2016-04-13,Attending,Bachelor's,NSC,,,103,003f40000169i0IAAQ,001f400000LvhpOAAR,2019-09-23,,2016-04-13,Attending,Bachelor's,NSC,,,a02f400000KbGfAAAV,,,3526
Perfect Match,003f40000169hzsAAA,001f400000LvhPMAAZ,2019-09-25,,2016-04-13,Attending,Bachelor's,NSC,,,144,003f40000169hzsAAA,001f400000LvhPMAAZ,2019-09-25,,2016-04-13,Attending,Bachelor's,NSC,,,a02f400000KbGXrAAN,,,3073
Perfect Match,003f40000169hrYAAQ,001f400000LvhQYAAZ,2019-08-21,,2016-04-13,Attending,Bachelor's,NSC,,,469,003f40000169hrYAAQ,001f400000LvhQYAAZ,2019-08-21,,2016-04-13,Attending,Bachelor's,NSC,,,a02f400000KbGfGAAV,,,3532
Perfect Match,003f400000TlTMcAAN,001f400000LvhyxAAB,2018-09-04,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,958,003f400000TlTMcAAN,001f400000LvhyxAAB,2018-09-04,,2018-11-28,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000BmFVUAA3,,,2653
(NSC only) New attending enrollment,003f400000TlTMcAAN,001f400000LvhyxAAB,2020-01-27,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,959
Attending but DB had T/W,003f400000KvxUYAAZ,001f400000Lvhz1AAB,2016-09-26,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,1640,003f400000KvxUYAAZ,001f400000Lvhz1AAB,2016-09-26,2016-12-16,2018-11-28,Withdrew,Associate's or Certificate (TBD),Coordinator Verified,,,a02f4000006n6xKAAQ,,,726
Perfect Match,003f40000169hvXAAQ,001f400000LvhpOAAR,2019-09-23,,2016-04-13,Attending,Bachelor's,NSC,,,325,003f40000169hvXAAQ,001f400000LvhpOAAR,2019-09-23,,2016-04-13,Attending,Bachelor's,NSC,,,a02f400000KbGifAAF,,,3743
Perfect Match,003f40000169uEPAAY,001f400000LvhPMAAZ,2019-09-25,,2016-04-13,Attending,Bachelor's,NSC,,,16,003f40000169uEPAAY,001f400000LvhPMAAZ,2019-09-25,,2016-04-13,Attending,Bachelor's,NSC,,,a02f400000KbGduAAF,,,3448
Perfect Match,003f400000TlTKCAA3,001f400000LvhPNAAZ,2018-09-24,,2016-04-13,Attending,Bachelor's,NSC,,,1111,003f400000TlTKCAA3,001f400000LvhPNAAZ,2018-09-24,,2016-04-13,Attending,Bachelor's,NSC,,,a02f400000BlhzyAAB,,,2066
Perfect Match,003f40000169i0SAAQ,001f400000LvhYbAAJ,2019-09-03,,2016-04-13,Attending,Bachelor's,NSC,,,86,003f40000169i0SAAQ,001f400000LvhYbAAJ,2019-09-03,,2016-04-13,Attending,Bachelor's,NSC,,,a02f400000KbGZZAA3,,,3179
Perfect Match,003f400000KvxHjAAJ,001f400000LvhQCAAZ,2012-08-29,2016-05-15,2016-04-13,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,GROUP LANGUAGE,3486,003f400000KvxHjAAJ,001f400000LvhQCAAZ,2012-08-29,2016-05-15,2016-04-13,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,GROUP LANGUAGE,a02f4000006n7ItAAI,,,1635
Perfect Match,003f40000169hzXAAQ,001f400000LvhyhAAB,2019-08-17,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,134,003f40000169hzXAAQ,001f400000LvhyhAAB,2019-08-17,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000KbGb1AAF,,,3269
Perfect Match,003f400000KvxPkAAJ,001f400000Lvhz4AAB,2018-08-14,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,2312,003f400000KvxPkAAJ,001f400000Lvhz4AAB,2018-08-14,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000Bli93AAB,,,2617
Attending but DB had T/W,003f400000KvxPkAAJ,001f400000Lvi0MAAR,2017-01-17,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,2311,003f400000KvxPkAAJ,001f400000Lvi0MAAR,2017-01-17,2017-12-15,2018-11-28,Transferred out,Associate's or Certificate (TBD),Coordinator Verified,,,a02f4000006n7HvAAI,,,1587
Attending but DB had T/W,003f400000KvxPkAAJ,001f400000LvhyZAAR,2017-06-12,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,2310,003f400000KvxPkAAJ,001f400000LvhyZAAR,2017-06-12,2017-08-04,2018-11-28,Transferred out,Associate's or Certificate (TBD),Coordinator Verified,,,a02f4000006n7HxAAI,,,1589
Attending but DB had T/W,003f400000KvxPkAAJ,001f400000LvhyZAAR,2015-08-17,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,2309,003f400000KvxPkAAJ,001f400000LvhyZAAR,2015-08-17,2016-12-15,2018-11-28,Transferred out,Associate's or Certificate (TBD),Coordinator Verified,,,a02f4000006n7HwAAI,,,1588
Perfect Match,003f400000TlTKXAA3,001f400000Lvhz1AAB,2018-09-24,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,1063,003f400000TlTKXAA3,001f400000Lvhz1AAB,2018-09-24,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000Bli36AAB,,,2257
Perfect Match,003f400000TlTKXAA3,001f400000LvhyZAAR,2019-01-15,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,1062,003f400000TlTKXAA3,001f400000LvhyZAAR,2019-01-15,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000G1i5sAAB,,,2793
Perfect Match,003f400000TlTRYAA3,001f400000LvhQYAAZ,2018-08-21,,2016-04-13,Attending,Bachelor's,NSC,,,648,003f400000TlTRYAA3,001f400000LvhQYAAZ,2018-08-21,,2016-04-13,Attending,Bachelor's,NSC,,,a02f400000Bli0bAAB,,,2104
Perfect Match,003f400000KvxLAAAZ,001f400000LviBpAAJ,2019-06-03,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,2892,003f400000KvxLAAAZ,001f400000LviBpAAJ,2019-06-03,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000KZCHKAA5,,,2928
Attending but DB had T/W,003f400000KvxLAAAZ,001f400000Lvhz1AAB,2016-09-26,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,2894,003f400000KvxLAAAZ,001f400000Lvhz1AAB,2016-09-26,2017-06-30,2018-11-28,Withdrew,Associate's or Certificate (TBD),Coordinator Verified,,,a02f4000006n6zLAAQ,,,815
Attending but DB had T/W,003f400000KvxLAAAZ,001f400000LvhdYAAR,2014-09-03,,2016-04-13,Attending,Bachelor's,NSC,,,2893,003f400000KvxLAAAZ,001f400000LvhdYAAR,2014-09-03,2016-05-20,2018-11-28,Transferred out,Bachelor's,Coordinator Verified,,,a02f4000006n6zMAAQ,,,816
Perfect Match,003f400000KvxT7AAJ,001f400000LvhzGAAR,2019-01-14,2019-04-03,2016-04-13,Withdrew,Associate's or Certificate (TBD),NSC,,,1834,003f400000KvxT7AAJ,001f400000LvhzGAAR,2019-01-14,2019-04-03,2016-04-13,Withdrew,Associate's or Certificate (TBD),NSC,,,a02f400000G1i5xAAB,,,2798
Perfect Match,003f400000KvxXYAAZ,001f400000Lvi07AAB,2018-08-15,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,1307,003f400000KvxXYAAZ,001f400000Lvi07AAB,2018-08-15,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000Bli1JAAR,,,2148
Perfect Match,003f400000KvxXYAAZ,001f400000Lvi0MAAR,2017-08-16,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,1306,003f400000KvxXYAAZ,001f400000Lvi0MAAR,2017-08-16,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,a02f4000006n778AAA,,,1133
Perfect Match,003f400000KvxJtAAJ,001f400000LvhPMAAZ,2013-09-25,2017-03-24,2016-04-13,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,MANAGERIAL ECONOMICS,3137,003f400000KvxJtAAJ,001f400000LvhPMAAZ,2013-09-25,2017-03-24,2016-04-13,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,MANAGERIAL ECONOMICS,a02f4000006n6jxAAA,,,210
Perfect Match,003f400000TlTLgAAN,001f400000LvhQWAAZ,2018-08-27,,2016-04-13,Attending,Bachelor's,NSC,,,1027,003f400000TlTLgAAN,001f400000LvhQWAAZ,2018-08-27,,2016-04-13,Attending,Bachelor's,NSC,,,a02f400000Bli42AAB,,,2314
Perfect Match,003f400000KvxUiAAJ,001f400000LvhzuAAB,2018-08-18,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,1697,003f400000KvxUiAAJ,001f400000LvhzuAAB,2018-08-18,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000BlhyNAAR,,,1982
Perfect Match,003f400000KvxUiAAJ,001f400000Lvhz1AAB,2019-07-01,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,1696,003f400000KvxUiAAJ,001f400000Lvhz1AAB,2019-07-01,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000KbGc7AAF,,,3337
Attending but DB had T/W,003f400000KvxUiAAJ,001f400000LvhPnAAJ,2016-08-22,,2016-04-13,Attending,Bachelor's,NSC,,,1695,003f400000KvxUiAAJ,001f400000LvhPnAAJ,2016-08-22,2018-05-11,2018-11-28,Transferred out,Bachelor's,Coordinator Verified,,,a02f4000006n7PzAAI,,,1872
Attending but DB had T/W,003f400000KvxUiAAJ,001f400000Lvi06AAB,2017-06-19,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,1694,003f400000KvxUiAAJ,001f400000Lvi06AAB,2017-06-19,2017-07-27,2018-11-28,Transferred out,Associate's or Certificate (TBD),Coordinator Verified,,,a02f4000006n7PyAAI,,,1871
Attending but DB had T/W,003f400000KvxWVAAZ,001f400000LvhQYAAZ,2016-08-24,,2016-04-13,Attending,Bachelor's,NSC,,,1411,003f400000KvxWVAAZ,001f400000LvhQYAAZ,2016-08-24,2017-05-16,2018-11-28,Withdrew,Bachelor's,Coordinator Verified,,,a02f4000006n6hvAAA,,,114
Perfect Match,003f400000TlTMzAAN,001f400000LvhefAAB,2018-09-04,2019-09-09,2016-04-13,Withdrew,Bachelor's,NSC,,,898,003f400000TlTMzAAN,001f400000LvhefAAB,2018-09-04,2019-09-09,2016-04-13,Withdrew,Bachelor's,NSC,,,a02f400000BlhyFAAR,,,1974
Perfect Match,003f400000xFjykAAC,001f400000Lvhz1AAB,2019-09-23,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,590,003f400000xFjykAAC,001f400000Lvhz1AAB,2019-09-23,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000KbGgZAAV,,,3613
Perfect Match,003f400000xFjykAAC,001f400000Lvhz1AAB,2018-04-09,2018-04-21,2016-04-13,Transferred out,Associate's or Certificate (TBD),NSC,,,589,003f400000xFjykAAC,001f400000Lvhz1AAB,2018-04-09,2018-04-21,2016-04-13,Transferred out,Associate's or Certificate (TBD),NSC,,,a02f400000KbGgaAAF,,,3614
Perfect Match,003f400000xFjykAAC,001f400000LvhP6AAJ,2017-09-07,,2016-04-13,Attending,Bachelor's,NSC,,,588,003f400000xFjykAAC,001f400000LvhP6AAJ,2017-09-07,,2016-04-13,Attending,Bachelor's,NSC,,,a02f400000Etg17AAB,,,2726
Attending but DB had T/W,003f400000KvxVeAAJ,001f400000LvhyxAAB,2017-01-30,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,1604,003f400000KvxVeAAJ,001f400000LvhyxAAB,2017-01-30,2017-05-26,2018-11-28,Withdrew,Associate's or Certificate (TBD),NSC,,,a02f4000006n7G2AAI,,,1504
Perfect Match,003f400000KvxQFAAZ,001f400000LvhQHAAZ,2015-08-24,2016-10-19,2016-04-13,Withdrew,Bachelor's,NSC,,,2205,003f400000KvxQFAAZ,001f400000LvhQHAAZ,2015-08-24,2016-10-19,2016-04-13,Withdrew,Bachelor's,NSC,,,a02f4000006n71QAAQ,,,902
Perfect Match,003f400000KvxdPAAR,001f400000LvhQBAAZ,2017-08-28,,2016-04-13,Attending,Bachelor's,NSC,,,3912,003f400000KvxdPAAR,001f400000LvhQBAAZ,2017-08-28,,2016-04-13,Attending,Bachelor's,NSC,,,a02f4000006n6l6AAA,,,254
Perfect Match,003f400000TlTPgAAN,001f400000LvhyxAAB,2018-09-04,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,824,003f400000TlTPgAAN,001f400000LvhyxAAB,2018-09-04,,2018-11-28,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000BmFVxAAN,,,2682
(NSC only) New attending enrollment,003f40000169hxEAAQ,001f400000LvhzxAAB,2020-01-18,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,244
Perfect Match,003f400000KvxQ2AAJ,001f400000LvhPLAAZ,2016-01-12,2019-05-17,2016-04-13,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,SOCIOLOGY BA,2244,003f400000KvxQ2AAJ,001f400000LvhPLAAZ,2016-01-12,2019-05-17,2016-04-13,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,SOCIOLOGY BA,a02f400000KZCI1AAP,,,2970
Attending but DB had T/W,003f400000KvxP3AAJ,001f400000Lvi07AAB,2016-01-20,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,2362,003f400000KvxP3AAJ,001f400000Lvi07AAB,2016-01-20,2016-05-27,2018-11-28,Withdrew,Associate's or Certificate (TBD),Coordinator Verified,,,a02f4000006n7HGAAY,,,1560
Perfect Match,003f400000KvxfZAAR,001f400000LvhP5AAJ,2017-08-30,,2016-04-13,Attending,Bachelor's,NSC,,,3701,003f400000KvxfZAAR,001f400000LvhP5AAJ,2017-08-30,,2016-04-13,Attending,Bachelor's,NSC,,,a02f4000006n6myAAA,,,341
Perfect Match,003f40000169hqAAAQ,001f400000LvhQeAAJ,2019-09-23,,2016-04-13,Attending,Bachelor's,NSC,,,557,003f40000169hqAAAQ,001f400000LvhQeAAJ,2019-09-23,,2016-04-13,Attending,Bachelor's,NSC,,,a02f400000KbGgNAAV,,,3601
Perfect Match,003f40000169hz4AAA,001f400000Lvi06AAB,2019-09-03,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,184,003f40000169hz4AAA,001f400000Lvi06AAB,2019-09-03,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000KbGaBAAV,,,3217
Perfect Match,003f400000KvxYLAAZ,001f400000LvhyrAAB,2018-09-24,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,1234,003f400000KvxYLAAZ,001f400000LvhyrAAB,2018-09-24,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000Bli7oAAB,,,2543
Attending but DB had T/W,003f400000KvxYLAAZ,001f400000LvhQYAAZ,2017-08-23,,2016-04-13,Attending,Bachelor's,NSC,,,1233,003f400000KvxYLAAZ,001f400000LvhQYAAZ,2017-08-23,2018-05-14,2018-11-28,Withdrew,Bachelor's,Coordinator Verified,,,a02f4000006n6hfAAA,,,101
Perfect Match,003f400000KvxIzAAJ,001f400000LvhfxAAB,2013-08-27,2014-05-24,2016-04-13,Withdrew,Bachelor's,NSC,,,3265,003f400000KvxIzAAJ,001f400000LvhfxAAB,2013-08-27,2014-05-24,2016-04-13,Withdrew,Bachelor's,NSC,,,a02f4000006n6j5AAA,,,164
Attending but DB had T/W,003f400000KvxRPAAZ,001f400000LvhPcAAJ,2015-09-07,,2016-04-13,Attending,Bachelor's,NSC,,,2008,003f400000KvxRPAAZ,001f400000LvhPcAAJ,2015-09-07,2016-05-07,2018-11-28,Transferred out,Bachelor's,Coordinator Verified,,,a02f4000006n76AAAQ,,,1090
Attending but DB had T/W,003f400000KvxRPAAZ,001f400000Lvi06AAB,2016-08-29,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,2007,003f400000KvxRPAAZ,001f400000Lvi06AAB,2016-08-29,2017-05-26,2018-11-28,Withdrew,Associate's or Certificate (TBD),Coordinator Verified,,,a02f4000006n769AAA,,,1089
(NSC only) New attending enrollment,003f40000169uETAAY,001f400000LvhyxAAB,2019-09-03,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,12
Perfect Match,003f400000TlTMvAAN,001f400000LvhyxAAB,2019-01-28,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,912,003f400000TlTMvAAN,001f400000LvhyxAAB,2019-01-28,,2018-11-28,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000G1i6AAAR,,,2811
Perfect Match,003f400000TlTMvAAN,001f400000Lvi06AAB,2019-09-03,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,911,003f400000TlTMvAAN,001f400000Lvi06AAB,2019-09-03,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000KbGYVAA3,,,3113
Perfect Match,003f400000TlTMvAAN,001f400000LvhQWAAZ,2018-08-27,,2016-04-13,Attending,Bachelor's,NSC,,,910,003f400000TlTMvAAN,001f400000LvhQWAAZ,2018-08-27,,2016-04-13,Attending,Bachelor's,NSC,,,a02f400000Blhy6AAB,,,1965
Perfect Match,003f400000KvxILAAZ,001f400000Lvi07AAB,2019-01-14,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,3321,003f400000KvxILAAZ,001f400000Lvi07AAB,2019-01-14,,2016-04-13,Attending,Associate's or Certificate (TBD),NSC,,,a02f400000G1i4zAAB,,,2741
Perfect Match,003f400000KvxILAAZ,001f400000LvhQYAAZ,2017-01-26,2018-05-26,2016-04-13,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,POLITICAL SCIENCE,3319,003f400000KvxILAAZ,001f400000LvhQYAAZ,2017-01-26,2018-05-26,2016-04-13,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,POLITICAL SCIENCE,a02f4000006n782AAA,,,1172
Perfect Match,003f400000KvxILAAZ,001f400000LvhQYAAZ,2013-08-21,2015-05-13,2016-04-13,Withdrew,Bachelor's,NSC,,,3318,003f400000KvxILAAZ,001f400000LvhQYAAZ,2013-08-21,2015-05-13,2016-04-13,Withdrew,Bachelor's,NSC,,,a02f4000006n781AAA,,,1171
